0	0	0.001	1e-06	0	0	0	0	0	0	1	0	0	0
0.0272407	-0.0272408	0.000999999	1e-06	0	0	0	0	0	0	1	0	1	1
1.53439	-0.118555	1.2256	0.00172314	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339	2	1	1	1
1.61612	0.0205611	1.65143	-0.0971313	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339	2	1	2	3
3.74037	0.186535	2.18302	-2.16254	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323	3	14	2	3
3.82479	0.219469	3.19665	-0.45917	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323	3	14	3	2
6.80647	0.432705	3.807	-0.552684	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847	4	2	3	2
6.69149	0.459915	3.2428	-1.24453	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847	4	2	4	3
9.12481	0.526563	2.52256	-1.00657	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526	5	4	4	3
9.09747	0.603128	2.56165	-1.02215	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526	5	4	5	1
11.616	1.48466	1.4041	0.248295	11.5756	1.6669	11.3468	1.427	2.49328	0.600781	6	19	5	1
11.6633	1.41073	2.0007	0.313654	11.4447	1.42958	11.3468	1.427	2.49328	0.600781	6	19	6	6
13.5965	2.25463	1.80114	1.04592	13.5921	2.31191	13.827	2.07905	2.5429	0.724947	7	1	6	6
13.6555	2.21919	2.13873	1.11456	13.6572	1.99915	13.827	2.07905	2.5429	0.724947	7	1	7	2
16.5181	2.94645	2.80635	0.703594	16.6456	2.903	16.3554	2.85243	2.58284	0.844365	8	7	7	2
16.468	2.93049	2.70319	0.700669	16.282	2.84648	16.3554	2.85243	2.58284	0.844365	8	7	8	0
19.0254	3.70011	2.58933	0.778977	19.0106	3.70555	18.923	3.74161	2.61382	0.95648	9	0	8	0
19.0673	3.71405	2.522	0.766758	19.363	3.87122	18.923	3.74161	2.61382	0.95648	9	0	9	1
21.357	4.71416	2.27964	1.04533	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891	10	0	9	1
21.4294	4.72544	2.49391	1.11288	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891	10	0	10	1
24.0539	5.59467	2.63505	0.916581	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953	11	0	10	1
24.1674	5.63037	2.85894	0.964178	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953	11	0	11	3
26.6488	6.93818	2.46482	1.3068	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647	12	1	11	3
26.6546	6.93471	2.60101	1.35473	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647	12	1	12	0
29.5383	8.10315	2.91593	1.19595	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822	13	1	12	0
29.5241	8.10206	2.85101	1.18119	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822	13	1	13	0
31.9808	9.8408	2.3814	1.75833	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358	14	1	13	0
31.9401	9.82093	2.36825	1.73855	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358	14	1	14	0
34.5795	10.7738	2.51283	0.987508	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617	15	4	14	0
34.6827	10.8129	2.72838	1.02348	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617	15	4	15	2
37.1699	12.0603	2.53607	1.15722	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209	16	0	15	2
37.2507	12.0864	2.70723	1.22988	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209	16	0	16	1
40.274	13.4449	3.09673	1.37422	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459	17	1	16	1
40.1942	13.4233	2.8531	1.29427	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459	17	1	17	1
42.7943	14.8251	2.60872	1.42356	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938	18	0	17	1
42.7847	14.8226	2.69202	1.46121	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938	18	0	18	0
45.3589	16.5349	2.5465	1.80845	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701	19	0	18	0
45.4066	16.5505	2.60955	1.8355	45.649	16.5213	45.4265	16.3307	2.64546	1.29701	19	0	19	0
48.1566	17.3718	2.57925	0.841085	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832	20	4	19	0
48.135	17.3692	2.59165	0.858112	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832	20	4	20	0
50.6225	18.9788	2.42487	1.58504	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454	21	4	20	0
50.612	18.9703	2.45647	1.59106	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454	21	4	21	0
53.6497	19.9413	3.01863	0.856205	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716	22	4	21	0
53.6026	19.9109	2.79407	0.787185	53.5277	19.862	53.3577	19.9486	2.59372	1.07716	22	4	22	0
56.0693	21.0507	2.49974	1.00932	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022	23	1	22	0
56.037	21.038	2.48333	0.995763	55.867	20.985	55.9669	20.9874	2.56561	0.978022	23	1	23	0
58.6446	21.8005	2.64886	0.736126	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205	24	0	23	0
58.6515	21.8053	2.69806	0.753928	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205	24	0	24	0
60.925	22.7705	2.28997	0.893854	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031	25	1	24	0
60.9142	22.7628	2.39572	0.92826	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031	25	1	25	0
63.372	23.4328	2.47675	0.676612	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987	26	0	25	0
63.4389	23.4568	2.49375	0.676464	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987	26	0	26	2
66.2867	23.9941	2.9255	0.439754	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655	27	1	26	2
66.1777	23.9457	2.53893	0.329244	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655	27	1	27	3
68.3145	24.3454	2.16002	0.280707	68.262	24.3582	68.4273	24.4824	2.30293	0.385623	28	1	27	3
68.4107	24.3787	2.40262	0.351339	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	28	1	28	2
70.8192	24.8646	2.44727	0.475761	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	29	0	28	2
70.778	24.8508	2.30142	0.431931	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	29	0	29	0
72.92	24.7695	2.09761	-0.0704106	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	30	1	29	0
72.966	24.7881	2.19711	-0.0575496	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	30	1	30	0
75.008	25.195	2.03578	0.305811	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	31	1	30	0
75.0006	25.1922	2.03359	0.302195	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	31	1	31	0
77.1125	24.9923	2.07639	-0.190997	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	32	1	31	0
77.1091	24.9834	1.92544	-0.204738	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	32	1	32	0
79.0854	24.9925	2.00717	-0.0792159	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	33	0	32	0
79.0854	24.9935	1.93717	-0.0843099	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	33	0	33	0
80.831	24.8722	1.76585	-0.139283	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	34	0	33	0
80.864	24.882	1.70333	-0.132258	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	34	0	34	1
82.6115	24.6473	1.77551	-0.262806	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	35	0	34	1
82.5882	24.6399	1.6697	-0.26785	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	35	0	35	0
84.1746	24.5236	1.60859	-0.166988	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	36	0	35	0
84.1846	24.5257	1.61996	-0.164161	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	36	0	36	0
85.6637	23.8774	1.42703	-0.604401	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	37	1	36	0
85.7125	23.8908	1.49693	-0.610338	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	37	1	37	0
86.9622	23.4912	1.22919	-0.514471	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	38	0	37	0
87.0679	23.5178	1.32441	-0.48972	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	38	0	38	3
88.7629	22.8011	1.7241	-0.774248	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	39	1	38	3
88.6886	22.7803	1.52752	-0.781668	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	39	1	39	1
89.5815	22.282	0.874853	-0.538061	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	40	2	39	1
89.6305	22.2924	0.956013	-0.556744	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	40	2	40	0
90.5194	21.6745	0.886587	-0.651466	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	41	0	40	0
90.6097	21.6911	1.07207	-0.682482	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	41	0	41	1
91.7009	21.0965	1.10605	-0.631797	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	42	0	41	1
91.7633	21.1113	1.11659	-0.597343	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	42	0	42	1
92.844	20.896	1.05632	-0.262597	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	43	1	42	1
92.9155	20.9153	1.04662	-0.223704	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	43	1	43	2
93.5424	20.3211	0.623586	-0.326179	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	44	4	43	2
93.6058	20.3345	0.800146	-0.390724	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	44	4	44	0
95.1918	19.659	1.66433	-0.68783	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	45	5	44	0
95.0259	19.6201	1.18376	-0.733817	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	45	5	45	5
95.5853	19.6229	0.436988	-0.177252	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	46	5	45	5
95.6189	19.6086	0.647291	-0.253368	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	46	5	46	0
96.2744	19.2092	0.685735	-0.353645	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	47	0	46	0
96.3209	19.2132	0.781199	-0.377157	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	47	0	47	0
97.464	18.7239	1.20223	-0.490997	97.5286	18.727	97.45	18.506	0.868716	-0.503009	48	1	47	0
97.4386	18.7174	1.07822	-0.482671	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	48	1	48	0
98.2448	18.3633	0.831971	-0.35344	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	49	0	48	0
98.2655	18.3666	0.843014	-0.349761	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	49	0	49	0
99.0717	17.4771	0.73408	-0.809453	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	50	3	49	0
99.0821	17.497	0.877898	-0.855478	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	50	3	50	1
99.9645	16.9428	0.832707	-0.646836	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	51	0	50	1
100.049	16.954	0.93032	-0.639307	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	51	0	51	2
101.157	16.4979	1.11752	-0.461002	101.204	16.5368	101.065	16.497	0.991362	-0.513687	52	0	51	2
101.145	16.4999	1.04448	-0.443276	101.169	16.4353	101.065	16.497	0.991362	-0.513687	52	0	52	0
102.348	16.3492	1.21667	-0.0940405	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	53	1	52	0
102.275	16.3437	1.06708	-0.111773	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	53	1	53	1
103.054	15.5152	0.666478	-0.453792	103.003	15.353	103.119	15.4967	1.11708	-0.508169	54	7	53	1
103.035	15.53	0.849721	-0.538032	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	54	7	54	2
