34.7709	10.7602	4.10786	-2.86288	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617	30	119.96	1790.05
37.1414	12.0858	0.74083	5.16227	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209	31	126.322	1790.05
37.3831	12.1713	1.33271	5.51106	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209	32	126.322	993.322
40.3275	13.4692	4.43773	-2.55971	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459	33	124.711	993.322
40.1434	13.4094	4.02578	-2.69536	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459	34	124.711	646.954
42.7672	14.8269	1.33882	5.17824	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938	35	115.42	646.954
42.7471	14.8249	1.39803	5.30052	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938	36	115.42	221.616
45.3565	16.5546	3.71212	-1.5325	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701	37	86.7821	221.616
45.4565	16.5925	3.85785	-1.51441	45.649	16.5213	45.4265	16.3307	2.64546	1.29701	38	86.7821	384.702
48.1548	17.2821	1.61391	2.68937	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832	39	37.8619	384.702
48.1683	17.2903	1.86384	2.72817	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832	40	37.8619	419.903
50.6224	19.0727	3.0111	0.92832	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454	41	7.59555	419.903
50.5357	19.04	2.8003	0.806336	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454	42	7.59555	130.402
53.7265	19.8982	3.57809	0.917345	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716	43	1.02983	130.402
53.5115	19.8194	2.75528	0.762734	53.5277	19.862	53.3577	19.9486	2.59372	1.07716	44	1.02983	1182.45
56.0324	21.092	2.3042	1.73468	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022	45	1.91407	1182.45
55.9588	21.0645	2.19821	1.71284	55.867	20.985	55.9669	20.9874	2.56561	0.978022	46	1.91407	204.206
58.6629	21.7827	3.17379	-0.181262	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205	47	7.56747	204.206
58.6451	21.7764	3.09465	-0.196916	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205	48	7.56747	13.2657
60.8728	22.7869	1.40729	2.0937	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031	49	13.493	13.2657
60.9244	22.8094	1.83442	2.34245	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031	50	13.493	1144.06
63.3817	23.408	3.0197	-0.98389	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987	51	20.7855	1144.06
63.5246	23.4631	3.07964	-0.890869	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987	52	20.7855	1408.21
66.3404	23.995	2.59769	1.82934	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655	53	12.7219	1408.21
66.0692	23.896	1.86035	1.61111	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655	54	12.7219	1250.28
68.2619	24.3589	2.48707	-0.580079	68.262	24.3582	68.4273	24.4824	2.30293	0.385623	55	8.65782	1250.28
68.4655	24.4319	2.83657	-0.442662	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	56	8.65782	1146.62
70.8278	24.8839	1.91987	1.25765	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	57	6.21966	1146.62
70.7764	24.866	1.87923	1.23135	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	58	6.21966	144.117
72.8921	24.7144	2.30919	-1.41115	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	59	11.9475	144.117
73.0363	24.7629	2.64482	-1.3218	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	60	11.9475	391.421
75.0025	25.2584	1.34599	2.13917	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	61	22.7768	391.421
74.9916	25.2551	1.3801	2.1527	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	62	22.7768	46.7783
77.122	24.9312	2.80251	-2.56851	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	63	40.5243	46.7783
77.1181	24.9327	2.57355	-2.50671	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	64	40.5243	350.011
79.1092	25.0353	1.4852	2.47207	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	65	43.292	350.011
79.0535	25.0157	1.15027	2.39768	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	66	43.292	373.594
80.8071	24.8704	2.28267	-2.45291	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	67	41.3537	373.594
80.9106	24.9041	2.33271	-2.37117	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	68	41.3537	669.734
82.622	24.6381	1.15077	1.64021	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	69	29.1484	669.734
82.5801	24.6254	1.02472	1.61596	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	70	29.1484	29.3848
84.173	24.5514	2.11279	-1.60184	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	71	19.2313	29.3848
84.1753	24.5527	2.05049	-1.60048	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	72	19.2313	43.4626
85.6381	23.8075	0.901593	0.0203602	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	73	6.57918	43.4626
85.8041	23.8536	1.28824	0.0992316	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	74	6.57918	499.519
86.945	23.5273	0.984617	-0.717781	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	75	1.26674	499.519
87.2096	23.5994	1.37211	-0.575252	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	76	1.26674	2224.55
88.8225	22.787	1.84637	-1.02269	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	77	0.708723	2224.55
88.6457	22.7418	1.46889	-1.10595	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	78	0.708723	618.104
89.4971	22.3078	0.253198	0.164078	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	79	5.15244	618.104
89.6902	22.356	0.754272	0.262722	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	80	5.15244	602.206
90.5132	21.6682	0.870565	-1.55162	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	81	5.50944	602.206
90.7337	21.7208	1.36195	-1.45555	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	82	5.50944	901.959
91.7181	21.1147	0.627022	0.159118	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	83	5.24575	901.959
91.8898	21.1543	0.875407	0.248444	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	84	5.24575	928.378
92.8598	20.954	1.05497	-0.606558	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	85	1.27217	928.378
93.0093	20.9884	1.11543	-0.551197	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	86	1.27217	1529.01
93.4673	20.2156	-0.200122	-0.987575	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	87	3.20503	1529.01
93.7809	20.2821	0.896172	-0.939765	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	88	3.20503	1963.04
95.3225	19.6583	2.18942	-0.324056	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	89	3.42264	1963.04
94.8422	19.5601	0.904006	-0.459749	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	90	3.42264	3618.44
95.504	19.698	0.432026	0.676668	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	91	2.5238	3618.44
95.5662	19.711	0.620614	0.721026	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	92	2.5238	64.574
96.264	19.1605	0.750974	-1.70439	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	93	9.83324	64.574
96.3952	19.1863	1.06494	-1.66114	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	94	9.83324	289.882
97.5286	18.7262	1.22281	0.632223	97.5286	18.727	97.45	18.506	0.868716	-0.503009	95	8.80858	289.882
97.4167	18.7044	0.809355	0.600691	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	96	8.80858	295.953
98.2105	18.3745	0.762279	-1.17529	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	97	5.26099	295.953
98.2983	18.3908	0.961508	-1.14313	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	98	5.26099	136.064
99.0364	17.3569	0.517584	-0.938416	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	99	0.398545	136.064
99.1116	17.3691	1.00535	-1.02351	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	100	0.398545	736.118
99.9969	16.9878	0.775882	0.199771	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	101	2.58186	736.118
100.141	17.0123	0.865097	0.24834	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	102	2.58186	1215.72
101.204	16.5373	1.24795	-1.12825	101.204	16.5368	101.065	16.497	0.991362	-0.513687	103	3.40273	1215.72
101.158	16.5301	1.09618	-1.13492	101.169	16.4353	101.065	16.497	0.991362	-0.513687	104	3.40273	38.0949
102.387	16.3986	1.37509	0.780756	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	105	6.24691	38.0949
102.17	16.3637	0.871903	0.706533	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	106	6.24691	798.712
103.003	15.3541	0.770079	-2.56681	103.003	15.353	103.119	15.4967	1.11708	-0.508169	107	17.8763	798.712
103.028	15.3539	1.28938	-2.73797	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	108	17.8763	1736.46
104.115	15.2692	0.919347	2.31857	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	109	42.8446	1736.46
104.009	15.2544	0.802509	2.30293	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	110	42.8446	459.512
105.54	14.4431	2.21561	-3.62514	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	111	61.9003	459.512
105.356	14.4194	1.70859	-3.62367	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	112	61.9003	519.773
106.831	14.0462	1.2837	2.5706	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	113	64.2522	519.773
106.674	14.026	1.03361	2.53001	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	114	64.2522	694.076
108.083	13.6621	1.74965	-2.98225	108.084	13.6604	108.122	13.644	1.47592	-0.423202	115	51.4979	694.076
108.121	13.6666	1.86365	-2.9785	108.131	13.6844	108.122	13.644	1.47592	-0.423202	116	51.4979	22.7885
109.535	13.5696	0.997412	2.50904	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	117	51.4402	22.7885
109.495	13.566	1.08469	2.5153	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	118	51.4402	394.642
111.063	12.5835	2.0082	-4.14624	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	119	75.3833	394.642
111.211	12.6023	2.14969	-4.044	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	120	75.3833	972.482
112.913	12.4854	1.29485	3.43627	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	121	94.478	972.482
112.903	12.4851	1.35473	3.44513	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	122	94.478	77.9369
114.801	12.5526	2.40505	-2.98663	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	123	70.7869	77.9369
114.785	12.5526	2.2026	-2.98733	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	124	70.7869	253.44
116.687	12.102	1.6278	1.8441	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	125	39.456	253.44
116.796	12.1136	1.90266	1.86045	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	126	39.456	184.315
118.953	12.0021	2.39081	-1.89482	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	127	23.9011	184.315
118.921	11.999	2.32278	-1.90102	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	128	23.9011	18.8735
120.695	12.2905	1.24819	2.27171	120.695	12.2918	120.743	12.3289	2.21139	0.128528	129	30.9451	18.8735
120.886	12.3112	1.84508	2.35576	120.934	12.1905	120.743	12.3289	2.21139	0.128528	130	30.9451	612.949
123.568	12.8308	3.49932	-1.13506	123.568	12.8297	122.95	12.5114	2.29835	0.246599	131	24.8741	612.949
123.247	12.7988	2.55902	-1.24864	123.142	12.7694	122.95	12.5114	2.29835	0.246599	132	24.8741	1599.34
124.894	12.7736	0.749185	1.07362	124.894	12.7743	125.242	12.8125	2.37624	0.369827	133	14.4515	1599.34
125.35	12.8218	2.24556	1.18848	125.376	12.9964	125.242	12.8125	2.37624	0.369827	134	14.4515	3769.85
127.853	13.3277	2.75401	-0.109682	127.853	13.3273	127.609	13.2365	2.44434	0.495787	135	3.23983	3769.85
127.701	13.3118	2.53125	-0.124981	127.506	13.153	127.609	13.2365	2.44434	0.495787	136	3.23983	708.798
129.947	13.696	1.96674	0.842493	129.947	13.6963	130.042	13.7853	2.50232	0.621879	137	2.09152	708.798
130.136	13.7158	2.32365	0.879055	130.334	13.781	130.042	13.7853	2.50232	0.621879	138	2.09152	780.972
132.092	14.5071	1.58847	0.708103	132.092	14.507	132.53	14.458	2.55028	0.74543	139	0.950432	780.972
132.363	14.5371	2.41742	0.862285	132.447	14.3423	132.53	14.458	2.55028	0.74543	140	0.950432	1205.82
135.073	15.0477	2.99968	0.195044	135.074	15.0475	135.066	15.2513	2.58865	0.863795	141	1.30754	1205.82
135.004	15.04	2.65093	0.147483	135.127	14.6575	135.066	15.2513	2.58865	0.863795	142	1.30754	330.21
137.561	16.2141	2.47351	2.10267	137.561	16.2147	137.639	16.1592	2.61821	0.974442	143	6.42376	330.21
137.633	16.2227	2.64195	2.13094	137.653	16.5145	137.639	16.1592	2.61821	0.974442	144	6.42376	86.1756
140.331	17.0088	2.74022	-0.431296	140.331	17.008	140.242	17.1733	2.63994	1.07503	145	10.9579	86.1756
140.377	17.0143	2.90655	-0.403775	140.305	17.5379	140.242	17.1733	2.63994	1.07503	146	10.9579	50.0819
142.889	17.991	2.1331	2.22272	142.888	17.9918	142.868	18.2829	2.65497	1.16346	147	12.495	50.0819
142.884	17.992	2.44308	2.34117	142.626	18.1458	142.868	18.2829	2.65497	1.16346	148	12.495	1090.03
145.392	19.1624	2.55795	0.110479	145.392	19.1617	145.51	19.4754	2.66445	1.23795	149	8.31539	1090.03
145.59	19.1885	2.92208	0.15052	145.789	19.3785	145.51	19.4754	2.66445	1.23795	150	8.31539	902.53
148.251	20.4747	2.41514	2.31198	148.251	20.4754	148.163	20.7364	2.66951	1.29702	151	8.21502	902.53
148.246	20.4742	2.44467	2.32831	148.146	20.9376	148.163	20.7364	2.66951	1.29702	152	8.21502	20.6608
150.686	22.1146	2.42634	1.01705	150.686	22.1142	150.825	22.0502	2.67111	1.33953	153	2.86627	20.6608
150.731	22.1216	2.74487	1.15516	150.649	21.8148	150.825	22.0502	2.67111	1.33953	154	2.86627	462.833
153.422	23.4907	2.63951	1.56233	153.422	23.4909	153.491	23.3999	2.66999	1.3647	155	0.294823	462.833
153.4	23.4873	2.59273	1.55454	153.466	22.9115	153.491	23.3999	2.66999	1.3647	156	0.294823	9.70321
156.047	24.8086	2.69749	1.11058	156.047	24.8084	156.159	24.7682	2.66666	1.37208	157	0.346797	9.70321
156.015	24.8034	2.5421	1.06192	156.009	25.0678	156.159	24.7682	2.66666	1.37208	158	0.346797	68.5026
158.905	26.0307	3.23881	1.3823	158.905	26.0308	158.827	26.1372	2.66127	1.36157	159	0.980962	68.5026
158.879	26.026	2.93527	1.27921	159.014	26.1903	158.827	26.1372	2.66127	1.36157	160	0.980962	597.384
161.412	27.4255	2.13428	1.50267	161.412	27.4256	161.493	27.4891	2.65371	1.33344	161	1.15351	597.384
161.533	27.4464	2.45846	1.58122	161.529	27.8454	161.493	27.4891	2.65371	1.33344	162	1.15351	227.782
163.625	28.7684	1.72272	1.08118	163.625	28.7683	164.155	28.8064	2.64354	1.28825	163	1.31997	227.782
163.967	28.8288	2.56106	1.26928	164.116	29.315	164.155	28.8064	2.64354	1.28825	164	1.31997	1874.62
166.828	30.2062	3.16039	1.48027	166.828	30.2062	166.809	30.0721	2.63006	1.22694	165	0.673486	1874.62
166.675	30.1781	2.65917	1.34372	166.748	29.7121	166.809	30.0721	2.63006	1.22694	166	0.673486	448.862
169.097	31.3718	2.18501	1.05374	169.097	31.3717	169.452	31.2706	2.61238	1.15075	167	0.515292	448.862
169.212	31.3932	2.56159	1.15219	169.345	30.7063	169.452	31.2706	2.61238	1.15075	168	0.515292	252.792
172.175	32.3405	3.3591	0.768102	172.175	32.3404	172.079	32.3873	2.58945	1.06126	169	1.30679	252.792
172.075	32.3217	2.85139	0.646518	172.135	32.6666	172.079	32.3873	2.58945	1.06126	170	1.30679	741.272
174.643	33.4622	2.29503	1.58413	174.643	33.4625	174.685	33.4095	2.56021	0.960341	171	1.98135	741.272
174.629	33.4598	2.33684	1.6053	174.474	33.9157	174.685	33.4095	2.56021	0.960341	172	1.98135	71.0188
177.03	34.2015	2.44915	-0.0411225	177.03	34.2009	177.261	34.3262	2.52363	0.850119	173	4.53896	71.0188
177.085	34.2121	2.56109	-0.0194537	177.211	33.8467	177.261	34.3262	2.52363	0.850119	174	4.53896	62.0092
180.145	35.1417	3.57291	1.7999	180.145	35.1423	179.799	35.1289	2.47883	0.732949	175	7.22603	62.0092
179.744	35.0627	2.37478	1.52678	179.543	35.4767	179.799	35.1289	2.47883	0.732949	176	7.22603	2629.36
182.599	35.7535	3.3179	-0.0595034	182.599	35.753	182.292	35.8114	2.42515	0.611338	177	5.67702	2629.36
182.321	35.6993	2.59098	-0.203666	182.047	36.2626	182.292	35.8114	2.42515	0.611338	178	5.67702	1209.81
184.732	36.5149	2.25016	1.73758	184.732	36.5155	184.73	36.37	2.36226	0.487877	179	6.47439	1209.81
184.683	36.5048	1.9797	1.6658	184.833	36.1451	184.73	36.37	2.36226	0.487877	180	6.47439	241.442
186.946	36.9412	2.52215	-0.674729	186.946	36.9404	187.103	36.804	2.29017	0.365145	181	9.62058	241.442
187.068	36.9655	2.63322	-0.648436	187.296	36.9375	187.103	36.804	2.29017	0.365145	182	9.62058	718.638
189.465	37.4045	2.18284	1.42205	189.465	37.4052	189.401	37.1147	2.20928	0.245623	183	7.48293	718.638
189.49	37.409	2.05128	1.39458	189.738	36.951	189.401	37.1147	2.20928	0.245623	184	7.48293	412.073
191.735	37.5638	2.41604	-0.967238	191.735	37.5631	191.615	37.3064	2.12037	0.131591	185	9.5188	412.073
191.677	37.5524	2.32703	-0.987127	191.682	37.1147	191.615	37.3064	2.12037	0.131591	186	9.5188	100.61
193.472	37.2785	1.27713	0.364136	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	187	4.88129	100.61
193.616	37.3063	1.82713	0.434313	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	188	4.88129	554.714
195.991	37.3993	2.91505	-0.207297	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	189	2.66016	554.714
195.666	37.3377	1.98094	-0.363969	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	190	2.66016	1655.76
197.725	37.7281	2.14829	1.07642	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	191	3.50487	1655.76
197.58	37.7003	1.75402	0.999154	197.582	37.303	197.683	37.2395	1.81869	-0.159495	192	3.50487	325.073
199.294	37.287	1.65041	-1.69594	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	193	12.1244	325.073
199.365	37.2999	1.89157	-1.67062	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	194	12.1244	98.2095
201.549	36.9965	2.49909	0.94238	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	195	11.997	98.2095
201.19	36.9304	1.48342	0.794768	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	196	11.997	2001
202.962	36.4576	2.03837	-1.61809	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	197	10.2165	2001
202.831	36.4345	1.63165	-1.66452	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	198	10.2165	286.315
203.991	36.1958	0.713469	1.04721	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	199	13.6611	286.315
204.032	36.2037	1.14339	1.10092	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	200	13.6611	1020.71
